Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
GnRH signaling pathway_Homo sapiens_hsa04912,60/91,1.8279397095384066e-07,1.1643181193364195e-06,0,0,1.6888848856061969,26.202890515430585,ELK1;PRKACA;PRKACB;MAP3K4;MAP2K3;MAP2K4;MAP2K1;MAP2K2;PRKCB;PRKCD;PLA2G4C;PLA2G4A;PRKCA;MMP14;PLCB3;ADCY9;PLCB4;RAF1;SOS1;PLCB1;SOS2;PLCB2;CAMK2B;CAMK2D;SRC;CAMK2A;ITPR1;ITPR2;ADCY3;ITPR3;ADCY2;CACNA1D;ADCY1;CACNA1C;PLD1;ADCY8;ADCY7;ADCY6;ADCY5;PLD2;MAPK9;MAPK7;PTK2B;MAPK1;MAP2K7;CAMK2G;MAPK3;MAP2K6;MAP3K2;MAP3K3;JUN;MAP3K1;MAPK14;MAPK12;MAPK11;GNAQ;GNAS;KRAS;GRB2;CALM2,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,66/103,2.2994301493067568e-07,1.4334745398869786e-06,0,0,1.6413337577590323,25.088499351247314,CDKN1A;FLT1;CDKN1B;TFRC;SLC2A1;PIK3CD;ENO1;ENO2;ENO3;HK2;PIK3CG;HK1;HK3;AKT2;AKT3;AKT1;EP300;PRKCG;MAP2K1;MAP2K2;PRKCB;IFNGR1;IFNGR2;RPS6;CYBB;ARNT;PRKCA;PIK3CA;EIF4E2;ALDOA;GAPDH;CAMK2B;CAMK2D;PFKFB3;CUL2;CAMK2A;PIK3R2;PIK3R1;HIF1A;RELA;PIK3R5;LDHA;MKNK1;MKNK2;ERBB2;EIF4EBP1;PGK1;HMOX1;MAPK1;PLCG1;VHL;EIF4E;CAMK2G;MAPK3;EGLN1;CREBBP;PDHA1;NOS3;INSR;STAT3;NFKB1;MTOR;VEGFA;TF;PFKL;RPS6KB1,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,70/111,2.504114322021407e-07,1.5285531174005673e-06,0,0,1.615344853049771,24.553501098670612,CHRM2;CHRM3;CHRM1;PIK3CD;PIK3CG;CREB3L1;AKT2;AKT3;AKT1;PRKACA;JAK2;PRKACB;PRKCG;MAP2K1;PRKCB;PRKCA;FOS;PLCB3;ADCY9;CREB1;PLCB4;PIK3CA;KCNQ1;KCNQ2;KCNQ3;KCNQ5;PLCB1;PLCB2;CREB5;CAMK2B;CAMK2D;CHAT;CAMK2A;CACNA1B;ITPR1;CACNA1A;ITPR2;ADCY3;CACNA1D;ITPR3;PIK3R2;ADCY2;PIK3R1;CACNA1C;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;GNG3;GNG2;GNG5;GNG4;GNG7;MAPK1;FYN;CAMK2G;MAPK3;KCNJ4;KCNJ6;GNG12;GNAO1;GNB2;GNAQ;CAMK4;GNB1;KRAS,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,115/203,2.561655183107041e-07,1.5317652421435984e-06,0,0,1.4510821287248643,22.023714911972064,ARAF;CBLB;ELK1;FGF2;PPP1CB;PPP1CC;MYC;AKT2;AKT3;AKT1;PLCE1;PRKACA;PRKACB;PRKCG;MAP2K1;MAP2K2;PRKCB;RPS6;FRS2;PRKCA;ANK2;ANK3;ANK1;HSPG2;TIAM1;EZR;RAF1;TP53;DDX5;SDC2;PXN;ITPR1;TWIST1;ITPR2;PIK3R2;ITPR3;PIK3R1;IQGAP1;HIF1A;PIK3R5;SLC9A1;VTN;RRAS;PLCG1;FZD3;CAV2;CAV1;RDX;FZD9;FN1;MSN;BRAF;PTK2;MDM2;GRB2;FGFR1;CDKN1A;ITGB5;PIK3CD;PIK3CG;CTSL;CASP3;RAC1;ARHGEF12;PPP1R12A;PDPK1;GAB1;RRAS2;VAV2;CTTN;PIK3CA;HCLS1;ARHGEF1;ITGA5;PPP1R12B;SOS1;PPP1R12C;SOS2;MET;CD44;CAMK2B;CAMK2D;ROCK1;ROCK2;SRC;CAMK2A;CBL;PAK1;ERBB3;ERBB4;GPC1;ERBB2;FLNA;DROSHA;MAPK1;FLNB;FLNC;CAMK2G;EIF4B;MAPK3;STAT3;PTPN11;MAPK14;MAPK12;MTOR;VEGFA;PPP1CA;MAPK11;TFAP4;RPS6KB1;PDCD4;CTNNB1;FAS;PTPN6;KRAS,KEGG_2016
Tight junction_Homo sapiens_hsa04530,84/139,2.564198634405557e-07,1.502620399761657e-06,0,0,1.547941974289421,23.492263425231123,RAB3B;PTEN;PPP2R2A;F11R;YBX3;PPP2R1A;AKT2;AKT3;CLDN23;AKT1;SPTAN1;PRKCG;MAGI1;PRKCI;PRKCH;CSNK2A1;ACTN2;PRKCB;ACTN1;MYH15;PRKCE;MAGI3;PRKCD;MAGI2;CSNK2A2;SHROOM2;CASK;SHROOM3;RRAS2;PRKCA;ACTN4;ASH1L;SHROOM1;SHROOM4;CLDN11;CLDN5;CLDN10;CTTN;PARD3;CSNK2B;EXOC4;MYH9;EXOC3;HCLS1;PRKCQ;LLGL1;LLGL2;EPB41;SRC;PARD6G;PRKCZ;GNAI1;GNAI2;PPP2CA;PARD6B;PARD6A;RRAS;EPB41L1;EPB41L2;EPB41L3;CTNNA1;MYH14;SYMPK;MYH11;CTNNA3;CTNNA2;MYH10;MPDZ;JAM3;MYH7B;YES1;CGN;MPP5;TJAP1;MYLPF;TJP1;OCLN;VAPA;PPP2R2D;RAB13;CTNNB1;KRAS;AMOTL1;TJP2,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,76/123,2.642325402133539e-07,1.518041848676719e-06,0,0,1.5827002532320404,23.97226854757609,YWHAE;YWHAB;SMC3;CDC20;PPP1CB;PPP1CC;RPS6KA3;PPP3CA;PPP3CB;SLK;CDC23;PPP3CC;PTTG1;YWHAQ;PPP2R1A;PPP2R5E;CDC26;RPS6KA2;CDC27;RPS6KA1;BTRC;PRKACA;PRKACB;YWHAG;SKP1;YWHAH;MAP2K1;FBXW11;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C;CDC25C;SMC1A;YWHAZ;AR;ADCY9;CCNE2;ESPL1;CCNE1;ANAPC4;ANAPC5;ANAPC1;ANAPC2;CAMK2B;CAMK2D;CAMK2A;CUL1;ITPR1;ITPR2;ADCY3;ITPR3;ADCY2;ADCY1;PKMYT1;ADCY8;ADCY7;ANAPC10;ADCY6;ADCY5;PPP2CA;CCNB2;MAPK1;CAMK2G;BUB1;MAPK3;PLK1;MAPK12;PPP1CA;CDC16;CDK1;CPEB3;CPEB2;CALM2;CPEB4;MAD2L1,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,87/146,3.7931245546059024e-07,2.13727979711448e-06,0,0,1.5263586346283404,22.567068249584953,RB1;ATF2;CDKN1A;DDX3X;CDKN1B;YWHAB;PTEN;PIK3CD;ELK1;PIK3CG;CASP9;IFIH1;IKBKB;TBK1;CASP8;YWHAQ;CASP10;CREB3L1;MYC;AKT2;CASP3;AKT3;AKT1;EP300;IKBKG;IKBKE;JAK1;PRKCG;MAP2K4;MAP2K1;TICAM2;MAP2K2;ATP6AP1;CHUK;PRKCB;DDX58;PRKCA;FOS;HSPG2;YWHAZ;TGFBR1;DDB2;DDB1;CREB1;CCNE2;PIK3CA;IRF3;CCNE1;VDAC3;RAF1;TP53;IFNAR1;CREB5;ATF6B;SRC;PIK3R2;PIK3R1;RELA;PIK3R5;MAPK9;E2F1;PTK2B;MAPK1;FADD;MAPK3;STAT5A;STAT5B;CREBBP;JUN;MAP3K1;BAD;STAT1;STAT2;STAT3;NFATC3;NFATC2;NFATC1;NFKB1;NFATC4;MAVS;CDK6;CYCS;FAS;GRB2;KRAS;MYD88;LAMTOR5,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,71/114,4.1715010753009796e-07,2.3061317265343155e-06,0,0,1.5953048605119355,23.43474078312808,GRM1;GLS;GRM3;PPP3CA;PPP3CB;GRM5;PPP3CC;HOMER3;DLGAP1;PRKACA;GLUL;PRKACB;PRKCG;SLC38A1;PRKCB;PLA2G4C;PLA2G4A;PRKCA;PLCB3;ADCY9;PLCB4;PLCB1;SHANK3;PLCB2;SHANK2;SHANK1;GRIA1;GRIA2;SLC1A2;ITPR1;SLC1A3;CACNA1A;ITPR2;ADCY3;CACNA1D;ITPR3;ADCY2;CACNA1C;ADCY1;PLD1;ADCY8;ADCY7;ADCY6;GNAI1;PLD2;ADCY5;GNAI2;GRIN2A;GNG3;GNG2;GNG5;GNG4;GNG7;MAPK1;SLC17A7;SLC38A3;SLC38A2;GRIA3;GRIA4;MAPK3;HOMER1;GNG12;GRIN2B;GRIN2D;GRIN1;GNAO1;DLG4;GNB2;GNAQ;GNB1;GNAS,KEGG_2016
Renal cell carcinoma_Homo sapiens_hsa05211,46/66,4.3176482647899044e-07,2.3427239658952635e-06,0,0,1.7852707401887733,26.16382963409022,FH;CUL2;ARAF;SLC2A1;PIK3CD;PIK3R2;PIK3R1;ETS1;HIF1A;PIK3CG;CRKL;PIK3R5;RAP1B;FLCN;PAK1;AKT2;AKT3;AKT1;EP300;MAPK1;RAC1;VHL;PAK3;PAK2;PAK4;MAPK3;EGLN1;ARNT2;MAP2K1;JUN;CREBBP;MAP2K2;GAB1;ARNT;PTPN11;BRAF;VEGFA;PIK3CA;RAPGEF1;KRAS;GRB2;RAF1;SOS1;SOS2;MET;CRK,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,98/169,4.417044409372895e-07,2.353080021720469e-06,0,0,1.4853526045203218,21.734607453009673,UBE2D4;CAPN2;FBXO6;CAPN1;SEC62;MAP3K5;SEC63;SKP1;PDIA3;UBE2E3;UBE2E1;UBE2E2;YOD1;UBE4B;PDIA6;PDIA4;ERN1;DNAJB11;ERP29;PLAA;ATF6;VCP;SAR1A;SAR1B;HSPA4L;RPN1;SEL1L;CUL1;HSPBP1;HSP90B1;UBE2J1;ATXN3;HSPH1;BAG2;BAG1;SSR1;MAP2K7;SEC31A;HSPA8;XBP1;HSPA5;WFS1;EIF2AK1;HSPA6;EIF2AK3;EIF2AK2;EIF2AK4;HSPA2;EIF2S1;NSFL1C;HYOU1;STT3B;CALR;RNF185;TRAM1;HSP90AB1;PRKCSH;NGLY1;SEC61A1;SEC61B;UBXN6;SEC13;HSP90AA1;SSR3;RAD23A;RAD23B;CKAP4;DDOST;DNAJC1;DNAJC5;CANX;CRYAB;PPP1R15A;SEC23A;ATF6B;RRBP1;DNAJB2;DNAJB1;ERLEC1;LMAN1;MAPK9;GANAB;OS9;MAN1C1;SEC23B;UBQLN4;BCAP31;SEC24B;SEC24A;AMFR;SVIP;DNAJA1;DNAJA2;STUB1;P4HB;SEC24D;SEC24C;HSPA1A,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,77/127,6.624468121117307e-07,3.4660163562274482e-06,0,0,1.553020524073835,22.095328606544626,SEMA5A;EPHB6;ROBO2;GSK3B;NRP1;ROBO3;ROBO1;PPP3CA;PPP3CB;RGS3;PPP3CC;DPYSL5;DPYSL2;CFL2;CFL1;NCK2;PLXNC1;RAC1;EPHB2;EPHB1;EPHB4;NCK1;EPHA5;SEMA6B;SEMA6A;ARHGEF12;UNC5A;UNC5B;DCC;SEMA6D;UNC5C;UNC5D;MET;NGEF;EPHA2;ROCK1;ROCK2;CXCR4;GNAI1;GNAI2;EFNB2;EFNB1;ABLIM1;PAK1;EFNB3;ABLIM2;ABLIM3;PLXNA2;ABL1;PLXNA1;MAPK1;FYN;SRGAP3;SRGAP2;PAK3;SRGAP1;PAK2;PLXNA3;PAK4;MAPK3;SEMA4D;SEMA4B;LIMK2;SEMA4C;LIMK1;NFATC3;NFATC2;SEMA4F;L1CAM;PTK2;NFATC4;CDK5;FES;PLXNB3;PLXNB2;PLXNB1;KRAS,KEGG_2016
Amphetamine addiction_Homo sapiens_hsa05031,46/67,8.563568245905714e-07,4.401974554474341e-06,0,0,1.7586249082456569,24.569007678281178,GRIA1;CAMK2B;ATF2;GRIA2;CAMK2D;MAOB;ATF6B;MAOA;HDAC1;CAMK2A;CACNA1D;CACNA1C;ADCY5;PPP1CB;PPP3CA;PPP1CC;PPP3CB;GRIN2A;PPP3CC;CREB3L1;DRD1;PRKACA;SLC18A1;PRKACB;CAMK2G;GRIA3;GRIA4;PRKCG;JUN;PRKCB;PRKCA;FOS;PDYN;SIRT1;GRIN2B;GRIN2D;GRIN1;PPP1CA;CREB1;TH;CAMK4;PPP1R1B;GNAS;CALM2;STX1A;CREB5,KEGG_2016
Non-small cell lung cancer_Homo sapiens_hsa05223,40/56,8.851356808233543e-07,4.471461284159358e-06,0,0,1.8296252927400467,25.50044806064239,RB1;ARAF;PIK3CD;PIK3R2;PIK3R1;FOXO3;STK4;FHIT;PIK3CG;PIK3R5;CASP9;RASSF1;RXRA;AKT2;RASSF5;AKT3;ERBB2;E2F1;AKT1;MAPK1;PLCG1;RXRG;MAPK3;PRKCG;MAP2K1;MAP2K2;PDPK1;PRKCB;BAD;PRKCA;BRAF;EML4;CDK6;PIK3CA;KRAS;GRB2;RAF1;SOS1;SOS2;TP53,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,73/120,1.0682051795349778e-06,5.304815552605906e-06,0,0,1.5582308743169395,21.42494327559837,PTEN;PIK3CD;PPP2R2A;PIK3CG;PPP2R1A;PPP2R5E;ADORA3;AKT2;AKT3;ADORA1;AKT1;RAC1;MAP3K5;PRKCG;CERS4;MAP2K1;ABCC1;MAP2K2;CERS6;FCER1G;PRKCB;SPHK2;PDPK1;PRKCE;PPP2R5B;PPP2R5A;PRKCA;PPP2R5D;GAB2;PPP2R5C;PLCB3;PLCB4;PIK3CA;RAF1;PLCB1;TP53;PLCB2;CERS1;NSMAF;CERS2;ROCK1;ROCK2;PIK3R2;PIK3R1;PLD1;PRKCZ;RELA;GNAI1;PIK3R5;PLD2;GNAI2;PPP2CA;MAPK9;SGPL1;GNA12;S1PR1;MAPK1;S1PR3;FYN;S1PR2;S1PR5;BID;MAPK3;NOS3;PPP2R3A;MAPK14;NFKB1;MAPK12;SGPP1;MAPK11;GNAQ;PPP2R2D;KRAS,KEGG_2016
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014,37/51,1.2249101852910377e-06,5.981644738171233e-06,0,0,1.8583252973320477,25.29671891509233,GRIA1;GRIA2;TOMM40;SLC1A2;CASP9;PPP3CA;PPP3CB;GRIN2A;PPP3CC;CASP3;CASP1;NEFL;NEFM;NOS1;RAC1;BID;NEFH;MAP3K5;PRPH;MAP2K6;MAP2K3;DAXX;GPX1;BAD;MAPK14;GRIN2B;MAPK12;GRIN2D;GRIN1;SOD1;MAPK11;CCS;ALS2;CAT;CYCS;TP53;RAB5A,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,79/133,1.5281762725770356e-06,7.34025652237822e-06,0,0,1.5214778750154074,20.374772846567872,CDKN1A;CDKN1B;IRS1;SETD7;ARAF;PTEN;PRKAG2;PIK3CD;IRS2;SLC2A4;PRKAG3;GRM1;PIK3CG;IKBKB;STK11;CCND2;AKT2;AKT3;AKT1;EP300;HOMER3;SKP2;GABARAPL2;USP7;PRKAB2;MAP2K1;MAP2K2;CHUK;PDPK1;PRMT1;PRKAB1;SIRT1;TGFBR1;TGFBR2;RBL2;PIK3CA;CAT;SGK3;RAF1;SGK1;SOS1;SOS2;PRKAA1;PRKAA2;AGAP2;FOXO6;PIK3R2;FOXO4;PIK3R1;FOXO3;NLK;STK4;FOXO1;PIK3R5;CCNB2;MAPK9;BCL2L11;S1PR1;MAPK1;PCK2;MAPK3;PLK4;CREBBP;HOMER1;INSR;BNIP3;PLK1;STAT3;BRAF;MAPK14;SOD2;MAPK12;KLF2;MAPK11;BCL6;MDM2;GRB2;ATM;KRAS,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,57/89,1.542909940477398e-06,7.291493750965767e-06,0,0,1.640495487198379,21.95284870916958,RB1;GSK3B;CDKN1A;CDKN1B;HSP90AB1;ARAF;PTEN;PIK3CD;PIK3CG;CASP9;IKBKB;CREB3L1;AKT2;AKT3;AKT1;EP300;IKBKG;PDGFRB;PDGFRA;HSP90AA1;MAP2K1;MAP2K2;CHUK;PDPK1;AR;CREB1;PIK3CA;CCNE2;CCNE1;RAF1;SOS1;SOS2;TP53;CREB5;GSTP1;PIK3R2;PIK3R1;RELA;FOXO1;PIK3R5;HSP90B1;ERBB2;E2F1;MAPK1;MAPK3;TCF7L2;CREBBP;BAD;BRAF;NFKB1;MTOR;MDM2;CTNNB1;KRAS;GRB2;FGFR2;FGFR1,KEGG_2016
Acute myeloid leukemia_Homo sapiens_hsa05221,40/57,1.8483424762033051e-06,8.596259452818546e-06,0,0,1.7975266033937298,23.729546446818485,ARAF;PIK3CD;PIK3R2;PIK3R1;PIK3CG;RELA;PIK3R5;IKBKB;MYC;AKT2;AKT3;EIF4EBP1;AKT1;MAPK1;IKBKG;MAPK3;STAT5A;STAT5B;TCF7L2;MAP2K1;MAP2K2;CHUK;JUP;BAD;ZBTB16;STAT3;BRAF;PML;NFKB1;MTOR;RUNX1;PIK3CA;RPS6KB1;KIT;RARA;KRAS;GRB2;RAF1;SOS1;SOS2,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,123/227,2.417721634879856e-06,1.106863185968434e-05,0,0,1.3879360150213038,17.949739191446678,CSF1;FGF1;ELK1;FGF2;ETS1;RASSF1;HTR7;TBK1;SYNGAP1;AKT2;RASSF5;AKT3;AKT1;PLCE1;PRKACA;PRKACB;PRKCG;PDGFRB;PDGFRA;RALBP1;MAP2K1;MAP2K2;PRKCB;PRKCA;TIAM1;RIN1;RAF1;EPHA2;SHC4;CSF1R;RAB5B;SHC2;RAB5C;SHC3;SHC1;PIK3R2;PIK3R1;RASAL2;FOXO4;PLA2G6;RASAL3;RASGRP2;PLD1;STK4;RASGRP1;RASGRP4;PIK3R5;RASGRP3;PLD2;RAP1B;GRIN2A;RRAS;ABL1;ABL2;PLCG1;RALGDS;BRAP;NGFR;INSR;GNG12;GRIN2B;NFKB1;FGF14;GNB2;GNB1;NF1;GRB2;RGL1;FGFR4;FGF13;CALM2;RGL2;RAB5A;FGFR3;FGF12;FGFR2;LAT;FGFR1;FLT1;RASGRF2;RASGRF1;PIK3CD;PIK3CG;IKBKB;RAC1;IKBKG;KSR1;CHUK;PLA2G4C;GAB1;RRAS2;PLA2G4A;GAB2;KSR2;PIK3CA;RASA3;RASA4;KIT;RASA2;RAPGEF5;SOS1;SOS2;MET;EXOC2;RALA;RELA;MAPK9;PAK1;GNG3;GNG2;GNG5;GNG4;GNG7;MAPK1;PAK3;PAK2;PAK4;MAPK3;BAD;PTPN11;VEGFA;GRIN1;KRAS,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,112/205,3.998778937907601e-06,1.8025265058568106e-05,0,0,1.3994402239104358,17.394372363613233,RB1;ATF2;HDAC10;GTF2B;HDAC11;UBE3A;CDC20;CCND3;CCND2;CREB3L1;CHEK1;EP300;PRKACA;SKP2;PRKACB;USP7;ACTN2;ACTN1;MRPS18B;HLA-B;HLA-C;SCRIB;ACTN4;HLA-A;SND1;HLA-E;CCNE2;CCNE1;MAPKAPK2;VDAC3;ATP6V0D1;IL6ST;TP53;MAD1L1;PXN;UBR4;PIK3R2;PIK3R1;GTF2E1;PIK3R5;C3;SCIN;STAT5A;LYN;STAT5B;CREBBP;JUN;EIF2AK2;NFKB1;NFKB2;DLG1;HNRNPK;SNW1;CDK6;MDM2;CDK1;GRB2;YWHAE;CDKN1A;CDKN1B;DDX3X;YWHAB;PIK3CD;CHD4;PIK3CG;CASP8;YWHAQ;CASP3;RAC1;IKBKG;JAK3;YWHAG;JAK1;YWHAH;SYK;TRAF1;YWHAZ;DDB1;RBL2;KAT2B;CREB1;RBL1;PKM;PIK3CA;IRF3;TRAF3;RASA2;IRF9;CREB5;HDAC4;GTF2A1;VAC14;HDAC5;SP100;HDAC2;ATF6B;SRC;HDAC1;SRF;HDAC9;RELA;HDAC6;HDAC7;HIST2H4B;MAPK1;MAPK3;RANBP1;GSN;BAD;STAT3;PSMC1;KRAS,KEGG_2016
Morphine addiction_Homo sapiens_hsa05032,57/91,4.3397189304275805e-06,1.9265721918413347e-05,0,0,1.6044406413258872,19.811153270464665,GABRB3;GABRB2;PDE3B;ARRB1;ARRB2;PDE4B;ADORA1;PDE4A;PDE8B;PRKACA;PDE8A;PRKACB;PRKCG;SLC32A1;PRKCB;PDE4D;PDE4C;PRKCA;OPRM1;ADCY9;PDE1C;PDE1B;PDE1A;CACNA1B;ADCY3;CACNA1A;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;GNG3;GNG2;GNG5;GRK5;GNG4;GNG7;GRK6;DRD1;GABBR2;KCNJ6;GABBR1;GABRA4;GABRA3;PDE2A;GNG12;GNAO1;PDE10A;GNB2;GNB1;PDE3A;GNAS;PDE7B;PDE7A,KEGG_2016
mRNA surveillance pathway_Homo sapiens_hsa03015,57/91,4.3397189304275805e-06,1.897817383007882e-05,0,0,1.6044406413258872,19.811153270464665,HBS1L;SMG1;MSI1;PPP2R2A;CASC3;NXT2;SMG7;SMG5;SMG6;PPP1CB;PNN;PPP1CC;PPP2R5E;PPP2R1A;PCF11;PAPOLG;MAGOH;PAPOLA;PELO;UPF2;UPF1;NCBP1;NCBP2;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C;SRRM1;WDR33;ETF1;PABPC1;RBM8A;RNMT;CSTF3;CSTF2;CSTF2T;GSPT2;GSPT1;PPP2CA;NXF1;PABPN1;FIP1L1;SYMPK;PABPC1L2A;CPSF4;CPSF7;CPSF6;CPSF1;ALYREF;CPSF2;UPF3B;UPF3A;PPP2R3A;PPP1CA;PPP2R2D;ACIN1;RNPS1,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,136/258,5.1954498334954635e-06,2.2386276488443687e-05,0,0,1.3502350997585462,16.429292548833782,RB1;ATF1;ATF2;CRTC2;CRTC3;TRRAP;CRTC1;BUB1B;ELK1;ETS1;CDC20;ELK4;CCND3;ZFP36;CDC23;CCND2;KAT5;PTTG1;CDC26;CHEK2;MYC;AKT2;CHEK1;AKT3;CDC27;AKT1;EP300;PRKACA;PRKACB;PDGFRB;PDGFRA;MAP2K4;HLA-B;HLA-C;HLA-A;HLA-E;ADCY9;VDAC3;VDAC2;ANAPC4;VDAC1;ANAPC5;TLN2;TLN1;TP53;ATF3;ANAPC1;ANAPC2;CREM;PIK3R2;PIK3R1;ANAPC10;PIK3R5;CCNB2;RRAS;DVL1;DVL2;DVL3;STAT5A;STAT5B;EGR1;XBP1;CREBBP;FZD3;JUN;FZD9;NFATC3;NFATC2;NFATC1;NFKB1;NFATC4;NFKB2;DLG1;CDC16;ATM;CALR;TCF3;ATR;NRP1;GSK3B;CDKN1A;ITGB2;SLC2A1;PIK3CD;ITGAL;PIK3CG;IKBKB;PPP3CA;PPP3CB;PPP3CC;XPO1;MYBL2;IKBKG;JAK3;MYBL1;POLE;JAK1;APC2;CHUK;RRAS2;FOS;TGFBR1;TGFBR2;KAT2B;CREB1;PIK3CA;LCK;CANX;SLC25A5;SLC25A4;VAC14;SRF;ADCY3;XIAP;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;RELA;ADCY5;RELB;POLD3;TP53INP1;E2F1;MSX1;BUB3;RANBP1;MAP3K3;RANBP3;MAP3K1;POLE4;APC;CTNNB1;KRAS;MAD2L1,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,48/74,6.044705507139564e-06,2.5668097298433225e-05,0,0,1.661497563136907,19.965099344016174,SRC;CTNND1;WAS;PTPRJ;WASL;IQGAP1;NLK;PTPRF;ERBB2;CTNNA1;EP300;MAPK1;CTNNA3;FYN;RAC1;CTNNA2;WASF1;MAP3K7;ACP1;WASF2;WASF3;MAPK3;FARP2;PTPN1;TCF7L2;CREBBP;YES1;CSNK2A1;ACTN2;ACTN1;INSR;CSNK2A2;LMO7;ACTN4;SORBS1;BAIAP2;TGFBR1;TGFBR2;TJP1;FER;PARD3;CSNK2B;CTNNB1;PTPN6;MET;SSX2IP;VCL;FGFR1,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,54/86,6.9257541177751005e-06,2.8989227950115784e-05,0,0,1.6083682805947388,19.10783916177481,ARPC1B;ARPC1A;ARPC5L;WASL;CASP1;RAC1;IFNGR1;IFNGR2;RHOG;FOS;IL1A;DYNC1LI1;DYNC1LI2;IL1B;MYH9;PFN1;PFN2;RAB7A;DYNC1I2;ROCK1;ROCK2;PKN3;WAS;NLRC4;KLC1;RELA;KLC4;MAPK9;KLC3;KLC2;MYH14;FLNA;MAPK1;FLNB;FLNC;WASF1;RILP;WASF2;MYH10;DYNC1I1;MAPK3;DYNC1H1;JUN;ARPC5;MAPK14;MAPK12;NFKB1;TJP1;MAPK11;ARPC2;PLEKHM2;PKN2;PKN1;MYD88,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,60/98,7.081741106555832e-06,2.922464991860365e-05,0,0,1.56825025092004,18.596296987109046,PIK3CD;IL1RAP;HTR2A;PIK3CG;PPP1CB;PPP1CC;PRKACA;PRKACB;PRKCG;MAP2K3;PRKCH;PRKCB;PRKCE;PRKCD;PLA2G4C;PLA2G4A;PRKCA;PLCB3;ADCY9;PLCB4;PIK3CA;IL1B;PRKCQ;PLCB1;PLCB2;CAMK2B;PTGER4;CAMK2D;SRC;CAMK2A;ITPR1;ITPR2;ADCY3;ITPR3;PIK3R2;ADCY2;PIK3R1;ADCY1;PLA2G6;ADCY8;ADCY7;ADCY6;PIK3R5;ADCY5;MAPK9;HRH1;ASIC4;PLCG1;CAMK2G;MAP2K6;ASIC1;TRPV2;MAPK14;MAPK12;PPP1CA;MAPK11;GNAQ;GNAS;F2RL1;CALM2,KEGG_2016
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914,60/98,7.081741106555832e-06,2.8818752003067494e-05,0,0,1.56825025092004,18.596296987109046,HSP90AB1;PDE3B;ARAF;PIK3CD;PIK3CG;RPS6KA3;CDC23;CDC26;AKT2;RPS6KA2;AKT3;CDC27;RPS6KA1;AKT1;PRKACA;PRKACB;MAP2K1;HSP90AA1;CDC25C;CDC25B;ADCY9;PIK3CA;ANAPC4;ANAPC5;RAF1;MAD1L1;ANAPC1;ANAPC2;ADCY3;PIK3R2;ADCY2;PIK3R1;ADCY1;PKMYT1;ADCY8;ADCY7;ANAPC10;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;CCNB2;MAPK9;FZR1;MAPK1;BUB1;MAPK3;PLK1;BRAF;MAPK14;MAPK12;MAPK11;CDC16;CDK1;KRAS;CPEB3;CPEB2;CPEB4;MAD2L1,KEGG_2016
VEGF signaling pathway_Homo sapiens_hsa04370,41/61,7.707713395195291e-06,3.093643869578384e-05,0,0,1.7216474066111258,20.269452458423626,SHC2;SRC;PXN;HSPB1;PIK3CD;PIK3R2;PIK3R1;PIK3CG;PIK3R5;CASP9;PPP3CA;PPP3CB;PPP3CC;AKT2;AKT3;AKT1;MAPK1;RAC1;PLCG1;MAPK3;PRKCG;MAP2K1;MAP2K2;SPHK2;PRKCB;BAD;NOS3;PLA2G4C;PLA2G4A;NFATC2;PRKCA;MAPK14;MAPK12;PTK2;VEGFA;MAPK11;PIK3CA;MAPKAPK3;MAPKAPK2;KRAS;RAF1,KEGG_2016
